nest,cam,n,year,island,terr,date,julian,lay_date,hatch_date,LD,HD,age,hatch,chick,survive,pred,t,obvs,type,ground,veg,place,per_cover,str_veg,str_rock,max_str,dens,nn,nest_lagu,nest_tern
C3-1,C3,227,2018,Cockroach,BVI,3-Jun,154,13-May,6-Jun,133,157,21,1,NA,1,0,1,1,bare,litter,bare,periph,0,5.08,0,5.08,1.25,0.25,2,0
C3-1,C3,227,2018,Cockroach,BVI,4-Jun,155,13-May,6-Jun,133,157,22,1,NA,1,0,1,2,bare,litter,bare,periph,0,5.08,0,5.08,1.25,0.25,2,0
C3-1,C3,227,2018,Cockroach,BVI,5-Jun,156,13-May,6-Jun,133,157,23,1,NA,1,0,1,3,bare,litter,bare,periph,0,5.08,0,5.08,1.25,0.25,2,0
C3-1,C3,227,2018,Cockroach,BVI,6-Jun,157,13-May,6-Jun,133,157,24,1,1,1,0,1,4,bare,litter,bare,periph,0,5.08,0,5.08,1.25,0.25,2,0
C3-1,C3,227,2018,Cockroach,BVI,7-Jun,158,13-May,6-Jun,133,157,25,NA,1,1,0,1,5,bare,litter,bare,periph,0,5.08,0,5.08,1.25,0.25,2,0
C3-1,C3,227,2018,Cockroach,BVI,8-Jun,159,13-May,6-Jun,133,157,26,NA,1,1,0,1,6,bare,litter,bare,periph,0,5.08,0,5.08,1.25,0.25,2,0
C3-1,C3,227,2018,Cockroach,BVI,9-Jun,160,13-May,6-Jun,133,157,27,NA,1,1,0,1,7,bare,litter,bare,periph,0,5.08,0,5.08,1.25,0.25,2,0
C3-1,C3,227,2018,Cockroach,BVI,10-Jun,160,13-May,6-Jun,133,157,28,NA,1,1,0,1,7,bare,litter,bare,periph,0,5.08,0,5.08,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,3-Jun,154,14-May,7-Jun,134,158,20,1,NA,1,0,1,1,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,4-Jun,155,14-May,7-Jun,134,158,21,1,NA,1,0,1,2,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,5-Jun,156,14-May,7-Jun,134,158,22,1,NA,1,0,1,3,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,6-Jun,157,14-May,7-Jun,134,158,23,1,NA,1,0,1,4,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,7-Jun,158,14-May,7-Jun,134,158,24,1,1,1,0,1,5,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,8-Jun,159,14-May,7-Jun,134,158,25,NA,1,1,0,1,6,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,9-Jun,160,14-May,7-Jun,134,158,26,NA,1,1,0,1,7,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,10-Jun,161,14-May,7-Jun,134,158,27,NA,1,1,0,1,8,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-2,C3,227,2018,Cockroach,BVI,11-Jun,161,14-May,7-Jun,134,158,28,NA,1,1,0,1,8,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,3-Jun,154,14-May,7-Jun,134,158,20,1,NA,1,0,1,1,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,4-Jun,155,14-May,7-Jun,134,158,21,1,NA,1,0,1,2,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,5-Jun,156,14-May,7-Jun,134,158,22,1,NA,1,0,1,3,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,6-Jun,157,14-May,7-Jun,134,158,23,1,NA,1,0,1,4,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,7-Jun,158,14-May,7-Jun,134,158,24,1,1,1,0,1,5,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,8-Jun,159,14-May,7-Jun,134,158,25,NA,1,1,0,1,6,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,9-Jun,160,14-May,7-Jun,134,158,26,NA,1,1,0,1,7,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,10-Jun,161,14-May,7-Jun,134,158,27,NA,1,1,0,1,8,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-3,C3,227,2018,Cockroach,BVI,11-Jun,161,14-May,7-Jun,134,158,28,NA,1,1,0,1,8,bare,litter,bare,periph,0,2.54,7.62,7.62,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,3-Jun,154,14-May,7-Jun,134,158,20,1,NA,1,0,1,1,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,4-Jun,155,14-May,7-Jun,134,158,21,1,NA,1,0,1,2,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,5-Jun,156,14-May,7-Jun,134,158,22,1,NA,1,0,1,3,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,6-Jun,157,14-May,7-Jun,134,158,23,1,NA,1,0,1,4,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,7-Jun,158,14-May,7-Jun,134,158,24,1,1,1,0,1,5,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,8-Jun,159,14-May,7-Jun,134,158,25,NA,1,1,0,1,6,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,9-Jun,160,14-May,7-Jun,134,158,26,NA,1,1,0,1,7,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,10-Jun,161,14-May,7-Jun,134,158,27,NA,1,1,0,1,8,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C3-4,C3,227,2018,Cockroach,BVI,11-Jun,161,14-May,7-Jun,134,158,28,NA,1,1,0,1,8,bare,litter,bare,periph,0,2.54,15.24,15.24,1.25,0.25,2,0
C4-1,C4,227,2018,Cockroach,BVI,4-Jun,155,15-May,8-Jun,135,159,20,1,NA,1,0,1,1,bare,litter,bush ,periph,0,2.54,0,2.54,0.22,1,2,0
C4-1,C4,227,2018,Cockroach,BVI,5-Jun,156,15-May,8-Jun,135,159,21,1,NA,1,0,1,2,bare,litter,bush ,periph,0,2.54,0,2.54,0.22,1,2,0
C4-1,C4,227,2018,Cockroach,BVI,6-Jun,157,15-May,8-Jun,135,159,22,1,NA,1,0,1,3,bare,litter,bush ,periph,0,2.54,0,2.54,0.22,1,2,0
C4-1,C4,227,2018,Cockroach,BVI,7-Jun,158,15-May,8-Jun,135,159,23,1,NA,1,0,1,4,bare,litter,bush ,periph,0,2.54,0,2.54,0.22,1,2,0
C4-1,C4,227,2018,Cockroach,BVI,8-Jun,159,15-May,8-Jun,135,159,24,1,1,1,0,1,5,bare,litter,bush ,periph,0,2.54,0,2.54,0.22,1,2,0
C4-1,C4,227,2018,Cockroach,BVI,9-Jun,160,15-May,8-Jun,135,159,25,NA,1,1,0,1,6,bare,litter,bush ,periph,0,2.54,0,2.54,0.22,1,2,0
C4-1,C4,227,2018,Cockroach,BVI,10-Jun,161,15-May,8-Jun,135,159,26,NA,1,1,0,1,7,bare,litter,bush ,periph,0,2.54,0,2.54,0.22,1,2,0
C4-1,C4,227,2018,Cockroach,BVI,11-Jun,161,15-May,8-Jun,135,159,27,NA,1,1,0,1,7,bare,litter,bush ,periph,0,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,3-Jun,154,15-May,8-Jun,135,159,19,1,NA,1,0,1,1,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,3-Jun,154,15-May,8-Jun,135,159,19,1,NA,1,0,1,14,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,4-Jun,155,15-May,8-Jun,135,159,20,1,NA,1,0,1,6,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,5-Jun,156,15-May,8-Jun,135,159,21,1,NA,1,0,1,3,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,5-Jun,156,15-May,8-Jun,135,159,21,1,NA,1,0,1,16,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,6-Jun,157,15-May,8-Jun,135,159,22,1,NA,1,0,1,8,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,7-Jun,158,15-May,8-Jun,135,159,23,1,NA,1,0,1,9,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,8-Jun,159,15-May,8-Jun,135,159,24,1,1,1,0,1,10,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,9-Jun,160,15-May,8-Jun,135,159,25,NA,1,1,0,1,11,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,10-Jun,161,15-May,8-Jun,135,159,26,NA,1,1,0,1,22,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C4-2,C4,227,2018,Cockroach,BVI,11-Jun,162,15-May,8-Jun,135,159,27,NA,0,0,0,1,23,bare,litter,bare,periph,0.25,2.54,0,2.54,0.22,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,3-Jun,154,18-May,11-Jun,138,162,16,1,NA,1,0,1,1,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,4-Jun,155,18-May,11-Jun,138,162,17,1,NA,1,0,1,2,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,5-Jun,156,18-May,11-Jun,138,162,18,1,NA,1,0,1,3,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,6-Jun,157,18-May,11-Jun,138,162,19,1,NA,1,0,1,4,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,7-Jun,158,18-May,11-Jun,138,162,20,1,NA,1,0,1,5,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,8-Jun,159,18-May,11-Jun,138,162,21,1,NA,1,0,1,6,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,9-Jun,160,18-May,11-Jun,138,162,22,1,NA,1,0,1,7,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,10-Jun,161,18-May,11-Jun,138,162,23,1,NA,1,0,1,8,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,11-Jun,162,18-May,11-Jun,138,162,24,1,1,1,0,1,9,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,12-Jun,163,18-May,11-Jun,138,162,25,NA,1,1,0,1,10,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,13-Jun,164,18-May,11-Jun,138,162,26,NA,1,1,0,1,11,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1,C5,227,2018,Cockroach,BVI,14-Jun,165,18-May,11-Jun,138,162,27,NA,0,0,1,1,12,bare,veg,grass,periph,0.75,0,10.16,10.16,0.75,1,2,0
C5-1-1,C5,50,2017,Congo,USVI,17-May,137,6-May,30-May,126,150,11,1,NA,1,0,1,1,bare,rock,bare,periph,0.5,15.24,7.62,15.24,0.13,2,0,0
C5-1-1,C5,50,2017,Congo,USVI,18-May,138,6-May,30-May,126,150,12,1,NA,1,0,1,2,bare,rock,bare,periph,0.5,15.24,7.62,15.24,0.13,2,0,0
C5-1-1,C5,50,2017,Congo,USVI,19-May,139,6-May,30-May,126,150,13,1,NA,1,0,1,3,bare,rock,bare,periph,0.5,15.24,7.62,15.24,0.13,2,0,0
C5-1-1,C5,50,2017,Congo,USVI,20-May,140,6-May,30-May,126,150,14,1,NA,1,0,1,4,bare,rock,bare,periph,0.5,15.24,7.62,15.24,0.13,2,0,0
C5-1-1,C5,50,2017,Congo,USVI,21-May,141,6-May,30-May,126,150,15,1,NA,1,0,1,5,bare,rock,bare,periph,0.5,15.24,7.62,15.24,0.13,2,0,0
C5-1-1,C5,50,2017,Congo,USVI,22-May,142,6-May,30-May,126,150,16,0,NA,0,1,1,6,bare,rock,bare,periph,0.5,15.24,7.62,15.24,0.13,2,0,0
C5-2,C5,227,2018,Cockroach,BVI,3-Jun,154,30-May,23-Jun,150,174,4,1,NA,1,0,1,1,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,4-Jun,155,30-May,23-Jun,150,174,5,1,NA,1,0,1,2,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,5-Jun,156,30-May,23-Jun,150,174,6,1,NA,1,0,1,3,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,6-Jun,157,30-May,23-Jun,150,174,7,1,NA,1,0,1,4,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,7-Jun,158,30-May,23-Jun,150,174,8,1,NA,1,0,1,5,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,8-Jun,159,30-May,23-Jun,150,174,9,1,NA,1,0,1,6,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,9-Jun,160,30-May,23-Jun,150,174,10,1,NA,1,0,1,7,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,10-Jun,161,30-May,23-Jun,150,174,11,1,NA,1,0,1,8,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,11-Jun,162,30-May,23-Jun,150,174,12,1,NA,1,0,1,9,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,12-Jun,163,30-May,23-Jun,150,174,13,1,NA,1,0,1,10,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,13-Jun,164,30-May,23-Jun,150,174,14,1,NA,1,0,1,11,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,14-Jun,165,30-May,23-Jun,150,174,15,1,NA,1,0,1,12,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,15-Jun,166,30-May,23-Jun,150,174,16,1,NA,1,0,1,13,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,16-Jun,167,30-May,23-Jun,150,174,17,1,NA,1,0,1,14,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,17-Jun,168,30-May,23-Jun,150,174,18,1,NA,1,0,1,15,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,18-Jun,169,30-May,23-Jun,150,174,19,1,NA,1,0,1,16,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,19-Jun,170,30-May,23-Jun,150,174,20,1,NA,1,0,1,17,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,20-Jun,171,30-May,23-Jun,150,174,21,1,NA,1,0,1,18,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,21-Jun,172,30-May,23-Jun,150,174,22,1,NA,1,0,1,19,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2,C5,227,2018,Cockroach,BVI,22-Jun,173,30-May,23-Jun,150,174,23,0,NA,0,1,1,20,bare,veg,vine,periph,0.25,2.54,0,2.54,0.75,1,2,0
C5-2-1,C5,50,2017,Congo,USVI,17-May,137,6-May,30-May,126,150,11,1,NA,1,0,1,1,cov,litter,bare,periph,0.5,60.96,30.48,60.96,0.13,2,0,0
C5-2-1,C5,50,2017,Congo,USVI,18-May,138,6-May,30-May,126,150,12,1,NA,1,0,1,2,cov,litter,bare,periph,0.5,60.96,30.48,60.96,0.13,2,0,0
C5-2-1,C5,50,2017,Congo,USVI,19-May,139,6-May,30-May,126,150,13,0,NA,0,1,1,3,cov,litter,bare,periph,0.5,60.96,30.48,60.96,0.13,2,0,0
C5-3,C5,227,2018,Cockroach,BVI,3-Jun,154,24-May,17-Jun,144,168,10,1,NA,1,0,1,1,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,4-Jun,155,24-May,17-Jun,144,168,11,1,NA,1,0,1,2,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,5-Jun,156,24-May,17-Jun,144,168,12,1,NA,1,0,1,3,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,6-Jun,157,24-May,17-Jun,144,168,13,1,NA,1,0,1,4,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,7-Jun,158,24-May,17-Jun,144,168,14,1,NA,1,0,1,5,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,8-Jun,159,24-May,17-Jun,144,168,15,1,NA,1,0,1,6,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,9-Jun,160,24-May,17-Jun,144,168,16,1,NA,1,0,1,7,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,10-Jun,161,24-May,17-Jun,144,168,17,1,NA,1,0,1,8,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,11-Jun,162,24-May,17-Jun,144,168,18,1,NA,1,0,1,9,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,12-Jun,163,24-May,17-Jun,144,168,19,1,NA,1,0,1,10,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,13-Jun,164,24-May,17-Jun,144,168,20,1,NA,1,0,1,11,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,14-Jun,165,24-May,17-Jun,144,168,21,1,NA,1,0,1,12,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,15-Jun,166,24-May,17-Jun,144,168,22,1,NA,1,0,1,13,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-3,C5,227,2018,Cockroach,BVI,16-Jun,167,24-May,17-Jun,144,168,23,0,NA,0,1,1,14,bare,veg,grass,periph,0.25,2.54,7.62,7.62,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,3-Jun,154,23-May,16-Jun,143,167,11,1,NA,1,0,1,1,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,4-Jun,155,23-May,16-Jun,143,167,12,1,NA,1,0,1,2,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,5-Jun,156,23-May,16-Jun,143,167,13,1,NA,1,0,1,3,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,6-Jun,157,23-May,16-Jun,143,167,14,1,NA,1,0,1,4,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,7-Jun,158,23-May,16-Jun,143,167,15,1,NA,1,0,1,5,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,8-Jun,159,23-May,16-Jun,143,167,16,1,NA,1,0,1,6,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,9-Jun,160,23-May,16-Jun,143,167,17,1,NA,1,0,1,7,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,10-Jun,161,23-May,16-Jun,143,167,18,1,NA,1,0,1,8,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,11-Jun,162,23-May,16-Jun,143,167,19,1,NA,1,0,1,9,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,12-Jun,163,23-May,16-Jun,143,167,20,1,NA,1,0,1,10,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,13-Jun,164,23-May,16-Jun,143,167,21,1,NA,1,0,1,11,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,14-Jun,165,23-May,16-Jun,143,167,22,1,NA,1,0,1,12,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,15-Jun,166,23-May,16-Jun,143,167,23,1,NA,1,0,1,13,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,16-Jun,167,23-May,16-Jun,143,167,24,1,1,1,0,1,14,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,17-Jun,168,23-May,16-Jun,143,167,25,NA,1,1,0,1,15,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,18-Jun,169,23-May,16-Jun,143,167,26,NA,1,1,0,1,16,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,19-Jun,170,23-May,16-Jun,143,167,27,NA,1,1,0,1,17,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-4,C5,227,2018,Cockroach,BVI,20-Jun,170,23-May,16-Jun,143,167,28,NA,1,1,0,1,17,bare,rock,grass,periph,0.75,5.08,10.16,10.16,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,3-Jun,154,28-May,21-Jun,148,172,6,1,NA,1,0,1,1,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,4-Jun,155,28-May,21-Jun,148,172,7,1,NA,1,0,1,2,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,5-Jun,156,28-May,21-Jun,148,172,8,1,NA,1,0,1,3,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,6-Jun,157,28-May,21-Jun,148,172,9,1,NA,1,0,1,4,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,7-Jun,158,28-May,21-Jun,148,172,10,1,NA,1,0,1,5,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,8-Jun,159,28-May,21-Jun,148,172,11,1,NA,1,0,1,6,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,9-Jun,160,28-May,21-Jun,148,172,12,1,NA,1,0,1,7,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,10-Jun,161,28-May,21-Jun,148,172,13,1,NA,1,0,1,8,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,11-Jun,162,28-May,21-Jun,148,172,14,1,NA,1,0,1,9,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,12-Jun,163,28-May,21-Jun,148,172,15,1,NA,1,0,1,10,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,13-Jun,164,28-May,21-Jun,148,172,16,1,NA,1,0,1,11,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,14-Jun,165,28-May,21-Jun,148,172,17,1,NA,1,0,1,12,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,15-Jun,166,28-May,21-Jun,148,172,18,1,NA,1,0,1,13,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,16-Jun,167,28-May,21-Jun,148,172,19,1,NA,1,0,1,14,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
C5-5,C5,227,2018,Cockroach,BVI,17-Jun,168,28-May,21-Jun,148,172,20,1,NA,1,0,1,15,cov,veg,grass,center,0.5,2.54,5.08,5.08,0.75,0.5,2,0
